SEQN,RIAGENDR,RIDAGEYR,DMDMARTZ,RIDEXPRG,WTINTPRP,WTMECPRP,INDFMPIR
122213,2,36,2,2,62428.20597,64484.87941,1.91
122214,2,76,2,,37108.35844,44862.84432,4.8
122215,2,42,1,2,23273.27951,26415.49701,3.43
122216,1,44,2,,36429.49192,37187.7925,2.48
122217,2,49,1,,14701.06851,14832.55347,4.98
122218,2,54,3,,7960.160709,7982.057332,0.72
122219,1,50,1,,13327.86515,13919.02742,1.7
122220,1,8,,,14176.67188,16056.97474,0.94
122221,2,11,,,6966.157733,7496.013132,1.2
122222,1,25,3,,139700.0296,153005.1683,5
122223,1,57,1,,32341.60152,32843.36551,5
122224,2,16,,,15964.35291,17054.37641,2.4
122225,1,10,,,28897.59869,34865.39864,3.22
122226,1,16,,,25592.66314,26701.93887,
122227,1,66,2,,4417.501956,4572.258104,0.74
122228,2,7,,,46444.80908,68945.11946,5
122229,2,69,2,,5162.43598,5244.732563,1.77
122230,2,3,,,16704.62121,18135.362,5
122231,2,80,2,,6838.685273,7759.996341,
122232,1,6,,,45656.04675,54685.61029,5
122233,2,20,3,2,13437.16447,14692.89175,0.58
122234,1,22,3,,8675.996009,9463.275281,1.22
122235,1,50,1,,78312.94498,82762.04517,5
122236,2,29,1,2,3050.36487,3274.995057,
122237,2,68,2,,14114.84887,14870.19762,2.82
122238,2,18,,,28185.56561,28957.08895,5
122239,1,35,3,,24274.14174,26802.43101,2.43
122240,2,63,1,,53918.23504,56185.65075,3.95
122241,1,42,1,,16709.33388,18376.10243,2.08
122242,1,13,,,6550.260075,7515.625013,
122243,1,8,,,3529.984135,4309.879904,0.19
122244,1,75,2,,4311.783463,4447.566967,0.89
122245,1,54,1,,19996.28122,21327.30868,
122246,1,70,1,,4873.740462,5027.517174,3.97
122247,2,10,,,6609.374966,7513.897617,1.29
122248,1,5,,,6563.8046,7226.591018,3.16
122249,2,41,1,3,14976.97258,0,5
122250,1,66,1,,9830.241133,10626.0843,2.33
122251,2,19,,,6932.674319,0,
122252,1,70,1,,3924.624671,3956.871088,2.89
122253,2,16,,,8238.960664,8675.669078,1.82
122254,2,32,1,2,48822.83199,50821.29711,1.01
122255,1,68,3,,6005.582563,0,2.11
122256,2,10,,,4972.77668,5248.371019,0.58
122257,1,17,,,8433.195397,8961.680182,3.67
122258,1,22,3,,27599.25009,29699.30447,1.99
122259,2,18,,,10656.98223,12011.93034,3.4
122260,1,62,1,,4919.163498,5263.869389,3.84
122261,2,1,,,16227.06913,18626.29113,3.47
122262,2,4,,,15456.98103,16828.11095,1.14
122263,2,21,3,2,13837.30499,13890.04162,
122264,2,41,1,2,109245.2771,112377.5451,3.61
122265,2,22,1,2,62036.38219,67987.15327,2.01
122266,1,43,1,,71857.64433,78371.4951,2.01
122267,2,17,,,16553.46428,17021.82561,0.54
122268,2,64,1,,9382.581189,9914.03863,3.69
122269,2,70,1,,38303.96903,42462.15664,
122270,2,16,,,22974.51983,24297.01972,2.34
122271,1,22,3,,87787.17037,102030.8853,2.31
122272,1,55,2,,112257.338,113341.3108,5
122273,1,14,,,7212.843841,7852.808626,2.06
122274,1,30,1,,8942.4371,9201.952382,0.18
122275,2,10,,,5812.696973,6399.238603,1.05
122276,2,28,1,2,23565.99676,24774.84153,4.86
122277,1,13,,,10746.65143,10866.97835,2.1
122278,2,18,,,9560.485529,9945.046965,3.46
122279,2,17,,,63467.11492,63960.47111,4.88
122280,1,8,,,15668.89427,17799.72436,0.37
122281,1,9,,,16953.10262,17498.39015,5
122282,2,25,3,2,18840.66539,19949.39106,1.44
122283,1,60,1,,9476.715794,10144.36429,5
122284,2,10,,,6123.244903,6468.399154,1.63
122285,1,11,,,8421.055691,8762.399927,1.1
122286,2,64,1,,10795.35286,11833.6835,0.88
122287,2,64,1,,17465.15607,19760.66815,5
122288,1,13,,,11026.48846,11775.10671,1.48
122289,2,57,2,,26398.65432,27436.27565,1.47
122290,2,61,2,,11112.67811,11607.04647,0.97
122291,1,73,1,,5412.709043,6271.872238,1.72
122292,2,17,,,11074.12745,11678.70819,0.81
122293,2,64,77,,9024.554855,9139.898669,
122294,2,30,3,2,19249.91672,19284.34011,
122295,2,70,2,,95035.37779,103238.3376,5
122296,2,39,1,3,9745.794468,0,2.41
122297,2,59,1,,51475.78023,55775.51041,2.3
122298,1,2,,,3421.178883,3645.294504,0.49
122299,2,17,,,38326.51885,40832.45316,4.85
122300,1,47,1,,10410.33979,11038.33829,1.99
122301,2,39,3,2,6296.352026,6613.95557,
122302,2,23,3,2,109068.4252,117800.3642,1.07
122303,2,19,,,7091.461986,7570.637142,0.99
122304,2,65,1,,12860.14916,13123.55975,
122305,1,33,1,,15352.71355,16424.62884,2.64
122306,2,38,2,2,29688.13172,32046.7085,1.74
122307,1,5,,,3419.686623,3775.537074,0.43
122308,1,13,,,45928.16032,49177.10719,5
122309,2,46,1,,8202.273363,0,2.84
122310,1,48,2,,4557.481764,4994.74954,
122311,1,16,,,8039.711937,8097.639857,0.7
122312,1,7,,,13993.48938,14868.63328,2.57
122313,1,14,,,16305.53566,17494.4979,1.67
122314,2,77,1,,14283.26859,15949.43409,
122315,1,80,1,,14177.0398,14326.29562,2.59
122316,1,12,,,8773.601306,9369.264932,1.57
122317,1,0,,,5878.253241,6497.732701,
122318,2,25,1,1,39574.70444,44904.02628,2.77
122319,2,31,1,2,8696.664928,9126.09066,1.43
122320,1,1,,,2049.977963,2222.006783,0.28
122321,2,80,3,,22295.33196,0,5
122322,2,39,1,2,52521.5825,54337.54665,2.01
122323,2,48,1,,20622.64788,24744.43334,5
122324,1,47,1,,25313.41008,29390.20362,5
122325,1,40,1,,30604.94363,30779.62345,
122326,2,13,,,36917.32428,39874.86276,2.98
122327,1,8,,,17990.84926,19427.86666,0.94
122328,1,55,1,,9293.823491,9831.899474,0.55
122329,1,1,,,2823.011885,3035.785756,0.8
122330,2,27,3,2,135642.0075,148131.3096,4.86
122331,2,1,,,15662.93456,17594.44225,0.81
122332,1,12,,,36993.41295,40280.33646,1.93
122333,2,39,1,2,21851.40482,24511.27878,0.04
122334,2,29,1,2,14456.30014,15611.76861,1.2
122335,1,28,3,,11762.30315,12909.53766,1.6
122336,1,5,,,1942.469836,2105.476854,0.38
122337,1,64,1,,2971.518461,3032.378741,1.2
122338,2,34,3,2,21329.76126,23373.72883,
122339,1,68,2,,4386.172155,4539.830741,
122340,2,36,1,2,15727.53112,17382.77511,2.67
122341,1,9,,,19471.43102,21722.12853,5
122342,1,63,1,,8570.591784,9329.589839,3.84
122343,2,69,2,,7663.471249,7999.474469,1.06
122344,1,2,,,12430.71744,13008.41794,0.27
122345,1,9,,,31619.97986,34235.79089,3.88
122346,1,33,1,,9657.001436,10066.11342,1.13
122347,1,0,,,5331.020796,5769.670485,1.25
122348,1,47,1,,17725.12373,19042.6966,3.5
122349,1,3,,,5238.047604,5805.587893,0.2
122350,2,39,1,2,15552.78262,16437.85325,3.67
122351,2,57,1,,7921.67434,8327.508268,5
122352,1,7,,,3267.787546,4125.897746,5
122353,2,80,2,,7726.502898,0,0.79
122354,1,78,1,,53752.40893,55790.47385,2.04
122355,2,70,3,,107170.2181,116426.1174,3.29
122356,2,22,3,2,4562.436236,4826.664746,1.24
122357,2,32,2,2,24865.64558,26416.47434,
122358,2,20,3,3,10591.4226,11755.08811,
122359,1,66,1,,7186.575233,7734.60616,1.07
122360,1,18,,,11836.45601,12361.30226,2.8
122361,1,31,1,,12479.03406,14053.97984,2.32
122362,2,3,,,4674.617886,4997.048627,0.18
122363,1,39,1,,23989.9951,27207.21084,4.17
122364,2,19,,,5267.309714,5506.77093,
122365,1,5,,,23108.73008,23497.05371,5
122366,1,19,,,8851.062114,9452.629054,3.77
122367,2,59,2,,5175.418491,5314.738164,2.67
122368,2,4,,,17041.80663,18990.4684,1.53
122369,2,26,1,2,11934.63198,12919.37362,0.31
122370,2,36,1,2,9635.3835,9748.794464,
122371,1,62,3,,3028.109814,3236.138647,
122372,1,10,,,14030.1167,15063.81953,5
122373,2,39,1,2,31084.80597,33354.98714,
122374,2,4,,,13007.87329,14683.18671,3.88
122375,1,57,1,,13521.1678,13829.89984,0.19
122376,2,74,3,,12316.7894,13588.40604,0.91
122377,2,0,,,3332.505213,3595.142192,0.33
122378,1,18,,,8221.401446,8345.990561,1.07
122379,2,46,2,,26810.33142,27196.32839,1.31
122380,2,11,,,9399.712128,11535.89563,5
122381,2,10,,,21470.64656,0,
122382,1,14,,,15998.18242,16544.23095,3.59
122383,2,22,1,2,20359.10418,20873.23493,4.25
122384,1,43,1,,10142.31505,11558.94935,4.64
122385,2,47,1,,13673.54682,13593.60969,
122386,1,4,,,25106.25842,26014.34589,5
122387,1,72,1,,29769.07029,31930.64804,1.01
122388,2,0,,,5766.531856,6534.314057,1.58
122389,1,28,1,,42753.74116,47207.75971,0.04
122390,2,41,2,2,3677.976586,3799.22259,0.28
122391,2,2,,,11478.40363,11552.45116,3.85
122392,2,51,1,,11153.44456,11812.97097,1.58
122393,2,23,3,2,8187.35236,8769.894232,2.29
122394,2,66,1,,76438.7461,77798.91446,0.86
122395,1,38,1,,47785.74197,50417.03452,5
122396,1,53,1,,153747.7919,167406.0034,5
122397,1,2,,,21912.79098,27069.64889,4.9
122398,1,13,,,16397.18666,17539.22428,
122399,2,78,2,,15944.08505,17887.70168,1.12
122400,1,61,2,,2927.995987,3190.003979,5
122401,2,43,2,2,12150.12978,13468.84352,2.16
122402,2,15,,,23315.37158,24929.66687,
122403,1,12,,,3670.59953,4092.174902,4.31
122404,1,19,,,5114.313104,5269.543536,3.04
122405,1,67,1,,10851.45393,11888.24779,3.63
122406,2,10,,,5652.62377,5976.062772,1.3
122407,1,61,1,,12999.35157,13922.31488,1.7
122408,2,42,1,2,68531.58993,87181.40297,2.56
122409,2,77,2,,11041.37911,12406.23325,0.74
122410,2,12,,,19035.80913,20466.69592,2.31
122411,1,11,,,9077.443853,9717.596418,1.72
122412,1,49,1,,24585.81568,25818.09574,1.99
122413,1,14,,,22780.95027,24232.04197,1.99
122414,2,56,1,,7927.594362,8535.082682,5
122415,1,60,3,,20217.38418,21949.80768,1.54
122416,1,28,1,,14990.54346,16655.27393,3.69
122417,1,62,1,,4173.169533,4314.508677,2.66
122418,2,64,3,,7194.728436,7404.206305,1.13
122419,1,61,1,,3911.20349,4104.671512,4.04
122420,2,37,3,2,9329.870789,9972.409435,
122421,2,19,,,15115.59194,16305.34533,1.14
122422,2,15,,,12179.67726,13211.84552,3.3
122423,1,47,1,,25383.95915,26615.92362,1.49
122424,2,52,1,,6226.263316,7130.678346,1.54
122425,1,80,1,,18728.54787,22214.73292,
122426,1,4,,,9192.541985,0,
122427,2,14,,,16586.51178,16776.02855,1
122428,2,76,1,,5346.480441,6007.373061,
122429,1,10,,,23570.40602,26206.96785,0.73
122430,2,19,,,8864.092852,9649.062459,3.1
122431,2,57,1,,13479.11005,13464.66347,
122432,1,17,,,13078.41683,0,1.73
122433,2,17,,,19736.40802,20213.33931,3.23
122434,2,74,2,,18283.10601,20416.26947,5
122435,1,48,1,,17903.64453,18620.41837,2.45
122436,1,71,1,,55148.94553,57239.96124,5
122437,1,14,,,43452.72768,47236.74295,5
122438,1,26,1,,87217.54142,95524.20743,1.96
122439,1,27,1,,40629.24982,45126.86477,0.61
122440,2,64,2,,3941.95798,4121.261762,0.92
122441,1,10,,,9451.826676,9971.507291,3.5
122442,2,62,2,,97872.32697,107505.1101,5
122443,1,26,3,,15220.77461,16720.32385,5
122444,1,9,,,11004.06061,12404.11183,1.46
122445,2,6,,,16112.45681,19455.21375,4.97
122446,1,1,,,5733.123779,6794.843233,
122447,1,17,,,3183.12417,3402.285969,1.06
122448,1,44,1,,12206.91671,12427.01088,5
122449,1,40,1,,86834.0376,90966.44621,3.88
122450,1,0,,,11261.59041,12657.54622,5
122451,2,22,3,2,12843.37271,13252.83753,0.48
122452,1,10,,,31781.16134,35768.21575,5
122453,1,61,1,,10382.30488,11163.11434,4.93
122454,2,51,2,,24301.14842,24499.72371,1.46
122455,1,7,,,6229.494513,7184.668678,5
122456,2,56,1,,9303.498845,9735.890541,1.33
122457,2,2,,,7855.949444,8594.001289,0.96
122458,2,63,2,,19100.10385,20567.26751,1.3
122459,1,25,1,,40293.13661,46755.18049,2.08
122460,2,20,3,2,5729.97848,5641.754254,1.6
122461,2,4,,,5313.131024,5890.37828,
122462,2,30,1,2,24110.42173,26776.97858,2.65
122463,1,53,1,,8139.960153,8556.771721,5
122464,1,14,,,14784.78776,15485.55393,1.36
122465,1,1,,,4995.3764,5403.647558,0.7
122466,2,16,,,15964.35291,17054.37641,1.66
122467,1,5,,,3230.619215,3416.366182,
122468,1,31,1,,14397.2403,15487.09326,0.89
122469,1,6,,,8063.282651,0,3.59
122470,2,68,1,,9882.429418,0,2.65
122471,1,10,,,9539.880077,10712.06645,1.67
122472,1,37,1,,43148.09494,47146.98484,2.39
122473,2,67,1,,8108.159049,10520.26285,4.56
122474,2,49,1,,5890.080111,6473.126006,
122475,2,62,2,,4293.156524,4555.961777,0.58
122476,2,26,1,3,36219.48457,0,3.25
122477,2,35,3,2,22732.37729,23405.78892,0.5
122478,2,42,1,2,6431.59223,7376.435163,5
122479,1,17,,,28557.32492,29910.87884,1.31
122480,1,6,,,18344.04921,19842.60486,2.6
122481,1,18,,,14819.36084,15851.50543,
122482,2,69,1,,89354.83824,93020.81031,5
122483,1,11,,,14291.09695,14857.04667,0.77
122484,1,17,,,41132.16215,44714.09448,2.75
122485,1,11,,,28219.88232,32009.61068,
122486,2,4,,,6321.539835,7306.559455,0.98
122487,2,20,3,2,18461.49788,19455.07581,0.2
122488,2,0,,,11585.24207,12135.14386,2.73
122489,1,48,2,,23522.22715,25796.60216,5
122490,1,33,1,,66081.38554,74373.26641,0.64
122491,2,6,,,11059.13859,12830.45854,2.81
122492,2,80,2,,19643.31236,27905.09462,1.16
122493,2,52,2,,10488.18448,11526.38647,
122494,2,1,,,19802.30812,0,
122495,1,5,,,6803.802654,7617.444722,0.59
122496,1,80,1,,6701.178334,6939.958087,4.61
122497,2,27,3,2,11179.03909,12178.12,3.44
122498,1,11,,,3534.670969,3854.567978,2.37
122499,2,55,1,,22887.61576,24709.79291,5
122500,2,23,3,2,109068.4252,117800.3642,2.97
122501,1,40,1,,23669.36803,24154.8396,1.08
122502,2,60,1,,20523.64969,21213.40251,0.59
122503,2,32,1,2,17106.67907,18031.55911,1.67
122504,1,47,3,,25379.23751,26454.24188,0
122505,1,80,1,,21202.89316,0,2.37
122506,1,16,,,17829.30177,0,0.77
122507,2,10,,,12449.44453,13201.0893,
122508,1,12,,,7287.793358,0,2.82
122509,1,41,1,,5812.904761,6051.954819,2.28
122510,2,2,,,4109.135609,4466.812299,2.34
122511,1,60,2,,12045.40172,12363.6126,
122512,2,37,1,2,71682.2549,77179.05338,5
122513,2,28,3,2,12919.22564,13953.89148,0
122514,1,19,,,39136.53721,43455.79362,1.35
122515,2,0,,,5789.249014,6125.628529,
122516,2,45,1,,11494.03883,12053.85568,0.05
122517,2,67,2,,10160.16285,10612.15678,2.16
122518,2,3,,,21310.20525,0,2.28
122519,2,9,,,9674.866934,10228.45575,
122520,1,54,1,,72218.92596,78010.74928,5
122521,1,7,,,7738.297887,8598.981085,2.44
122522,2,42,3,2,27681.18041,28771.59813,1.44
122523,1,2,,,12827.02253,14229.24596,1.89
122524,2,45,3,,35254.83993,40678.36763,
122525,1,62,1,,5387.507655,5706.536501,
122526,1,23,1,,23126.17697,25548.63511,2.72
122527,1,11,,,20415.09611,21498.77859,0.81
122528,1,19,,,5679.745109,5963.062731,
122529,1,13,,,47178.62361,51370.51928,3.19
122530,1,0,,,16564.51371,17783.27307,4
122531,1,4,,,9416.223326,10613.48242,3.67
122532,1,10,,,2792.890495,3145.882802,0.83
122533,2,17,,,12517.33868,13092.47819,4.1
122534,1,63,3,,10381.26776,10889.99347,0.3
122535,1,23,3,,173133.5306,205028.0599,4.41
122536,1,54,3,,18259.54459,19855.47934,2.22
122537,1,31,3,,55778.00112,61638.02835,
122538,2,17,,,9898.594546,10221.97207,1.49
122539,2,52,2,,18092.89523,17862.12555,2.47
122540,1,56,1,,5840.905105,6569.934448,4.57
122541,2,18,,,8092.015923,0,
122542,1,11,,,3598.515451,4132.357193,1.98
122543,1,47,1,,21679.65505,22733.88021,1.08
122544,1,10,,,1876.29955,2209.574242,1.89
122545,2,7,,,17931.66344,19972.48565,0.04
122546,1,43,1,,22104.0485,23975.30715,1.51
122547,1,0,,,3907.902795,4551.101823,0.12
122548,2,0,,,6087.725748,6376.631406,1.54
122549,2,58,1,,3610.72639,3865.716645,2.42
122550,1,80,2,,5076.860481,5147.757517,1
122551,2,15,,,15779.10998,17116.31261,2.79
122552,2,70,1,,50730.2107,55304.53923,4.93
122553,1,6,,,7303.099165,8790.676613,1.36
122554,1,13,,,55997.02911,61592.59849,5
122555,2,33,1,2,13677.04862,14409.84758,1.26
122556,1,51,2,,41981.54193,45683.97712,3.76
122557,1,58,2,,28895.3187,30556.5915,1
122558,1,16,,,9386.496559,10113.78738,0.89
122559,1,44,1,,5664.749767,5897.707095,1.53
122560,2,71,1,,23935.34815,26697.97777,3.59
122561,1,12,,,11365.17566,11914.54365,0.18
122562,1,47,3,,7080.437354,0,
122563,1,19,,,23560.46882,24246.76253,0.05
122564,2,57,1,,5279.707623,0,4.72
122565,1,80,2,,11352.85468,0,1.09
122566,1,8,,,15064.51953,16443.0239,1.63
122567,1,71,2,,4772.54016,4756.076515,1.66
122568,1,5,,,29866.7145,34630.32552,0.33
122569,2,54,1,,9075.658371,9716.718567,1.88
122570,1,42,1,,22835.62741,24553.64595,3.03
122571,1,59,3,,19907.06363,22715.64313,0.77
122572,1,62,1,,18793.97592,18864.95369,1.68
122573,2,16,,,9184.368539,9536.905149,2.52
122574,2,70,2,,23239.3852,25868.92037,2.16
122575,1,62,2,,3315.481178,3494.080164,5
122576,2,55,1,,21638.7641,21442.45549,1.36
122577,2,0,,,2834.565088,3012.796261,1.21
122578,2,22,3,2,19306.57477,20804.42707,1.52
122579,1,3,,,4853.616347,5463.914026,1.27
122580,2,14,,,20048.72662,20620.56966,1.27
122581,2,31,1,2,12541.89066,13570.8537,5
122582,2,29,1,3,20283.23335,22099.72788,1.2
122583,1,4,,,30263.61218,33656.50738,2.15
122584,1,70,2,,8661.754813,8984.001285,1.85
122585,1,72,1,,58329.71845,68164.86464,
122586,2,18,,,19540.61366,21079.66201,3.03
122587,1,48,2,,5881.5809,6445.889421,1.93
122588,1,8,,,15750.37516,19622.4619,3.85
122589,1,3,,,15423.3274,18692.94521,1.23
122590,1,1,,,11940.07372,13982.79246,1.71
122591,2,12,,,7670.416467,8465.604507,1.05
122592,2,26,3,2,15192.34957,16602.34399,1.2
122593,2,12,,,108852.1161,116148.182,1.92
122594,1,59,2,,4896.234626,5366.004059,
122595,1,65,1,,11212.31125,12120.04496,4.93
122596,1,25,3,,44356.43843,51194.7412,
122597,1,56,1,,31534.76171,35414.30689,1.52
122598,2,25,3,2,13374.22669,13791.70641,3.4
122599,2,55,3,,19379.11065,21003.08608,
122600,1,57,3,,7664.410988,7998.578857,1.94
122601,2,80,2,,27688.11234,33338.68362,4
122602,2,22,1,2,2888.05483,2985.283466,3.35
122603,2,5,,,19917.66727,22794.81789,2.03
122604,2,4,,,4747.505958,5258.581015,0.6
122605,1,1,,,4333.516453,4784.459464,0
122606,2,3,,,17847.613,19377.54165,5
122607,1,17,,,15106.41931,16198.94158,4.05
122608,2,19,,,4893.133929,5181.919892,1.05
122609,2,44,1,2,9131.066478,10226.75484,5
122610,2,9,,,11986.42695,12510.05955,1.18
122611,1,44,1,,48527.47712,55336.7771,5
122612,2,67,2,,48661.53998,51437.07615,3.19
122613,1,17,,,6672.687096,7132.109358,0.1
122614,1,8,,,9435.859543,10872.73356,4.35
122615,2,79,1,,20247.92197,0,4.73
122616,1,48,1,,10137.90613,10889.91768,3.4
122617,2,25,3,2,123841.3464,137107.595,2.79
122618,1,9,,,2473.546037,2880.668989,0.71
122619,2,31,1,2,19249.91672,19284.34011,0.91
122620,1,2,,,17946.18578,0,3.22
122621,1,72,1,,20180.77778,22146.84328,4.73
122622,1,28,3,,19085.10916,20078.0854,1.63
122623,1,4,,,17276.10795,20231.72032,1.51
122624,1,76,1,,30075.63258,32372.57462,4.86
122625,1,62,2,,6005.582563,6469.609829,2.24
122626,1,17,,,18300.66236,19688.66603,
122627,2,31,1,2,16254.38398,17713.73977,0.82
122628,1,7,,,2792.890495,3145.882802,0.83
122629,1,73,1,,56298.8495,60701.45229,5
122630,1,30,1,,19377.83554,20901.45486,2.75
122631,2,45,1,,89267.52578,105693.0298,5
122632,2,2,,,27452.95294,0,3.13
122633,2,6,,,5526.391937,5985.08866,0.35
122634,2,30,3,2,2467.054255,2589.174749,1.43
122635,2,0,,,6102.079389,6758.167842,2.15
122636,2,61,1,,22394.04,22692.65182,3.77
122637,1,24,3,,31204.54551,34993.24822,0.71
122638,2,45,3,,13724.32718,16026.52763,0.25
122639,1,48,1,,8368.261937,8716.259504,3.38
122640,2,23,1,3,42920.38252,0,0.54
122641,2,5,,,9615.724053,10655.63096,1.8
122642,2,0,,,7160.964988,7624.622683,
122643,1,28,3,,53885.1622,59740.62985,5
122644,1,44,2,,23737.9779,26858.04716,2.8
122645,1,9,,,17231.73116,0,5
122646,1,9,,,55046.29006,61020.61706,3.79
122647,2,60,1,,4974.504731,5241.356716,0.81
122648,1,15,,,9199.794642,9661.018914,1.17
122649,2,80,2,,8486.925296,10631.72723,2
122650,1,5,,,38097.94842,43606.8087,0.28
122651,2,56,1,,14560.80536,15157.56742,1.45
122652,2,73,2,,20694.0362,24304.18113,5
122653,2,35,1,1,68243.32038,70976.2599,5
122654,1,55,1,,9079.015985,9988.767177,5
122655,2,56,2,,30388.63216,31641.16312,0.61
122656,1,20,1,,16017.26853,16879.81819,1.07
122657,1,72,2,,10008.82805,10776.23554,3.29
122658,2,7,,,14867.78829,17054.88688,5
122659,1,32,1,,21573.04326,23054.29721,4.86
122660,2,65,3,,12252.29096,12959.71662,0.99
122661,2,0,,,4958.095124,5515.436666,0.29
122662,1,35,3,,18908.43315,21063.65301,1.06
122663,2,24,1,2,28364.89476,30565.51416,2.43
122664,1,52,1,,4153.522447,4542.292464,2.52
122665,2,61,1,,5036.524542,5197.902348,
122666,2,11,,,6168.411717,6426.928817,0.06
122667,2,16,,,17523.68422,19008.731,
122668,2,2,,,9883.532324,11112.30536,0.81
122669,2,10,,,3489.394322,3682.247548,
122670,1,56,2,,14669.44177,16629.13471,1.33
122671,1,8,,,2285.482659,2435.199028,1.01
122672,1,47,1,,59565.04719,61296.00574,4.64
122673,2,52,2,,33492.06771,35143.90057,0.92
122674,1,8,,,19079.95213,19819.01896,
122675,1,76,1,,20630.90329,23012.78808,4.1
122676,1,43,1,,8260.023588,8981.97252,5
122677,2,14,,,11856.10005,12373.66496,1.72
122678,2,61,3,,4835.628205,5050.75021,0
122679,2,5,,,14301.00042,14905.72801,2.58
122680,1,0,,,3734.390108,4105.820405,3.03
122681,1,39,1,,20934.517,0,
122682,2,6,,,4671.543107,4838.715767,0.18
122683,1,54,2,,7293.479253,7844.544056,1.59
122684,2,26,1,2,36206.43374,38141.35553,
122685,2,61,1,,6820.223719,7391.669037,2.37
122686,2,57,1,,15773.50827,16743.908,5
122687,2,19,,,7728.165001,7777.216817,1.8
122688,2,10,,,13746.85959,15277.2195,
122689,1,38,1,,16610.12949,17883.53165,1.2
122690,2,17,,,13806.91611,13948.54284,0.96
122691,1,42,1,,11540.13605,12477.58869,
122692,2,44,1,2,10051.33525,11104.54277,5
122693,2,13,,,9270.686091,9626.53595,3.47
122694,1,77,1,,7369.757105,7476.594549,4.8
122695,2,14,,,8904.825207,9246.63171,0.31
122696,2,80,2,,7193.075211,0,2.25
122697,2,5,,,3848.973709,4597.330897,2.03
122698,1,33,1,,35530.61824,37991.60227,1.01
122699,1,29,1,,20154.54515,22499.12628,0.73
122700,1,35,3,,204101.1225,227218.45,5
122701,2,27,3,1,4527.28864,4800.658358,0.38
122702,1,0,,,2705.068465,2908.897916,1.55
122703,2,53,1,,39444.46686,42910.15537,2.61
122704,1,17,,,31440.97418,33579.85619,4.52
122705,1,9,,,22111.09023,23739.05216,
122706,2,13,,,11141.82975,17622.75873,5
122707,1,32,3,,22817.94273,24414.92412,1.7
122708,2,2,,,14078.68626,16321.00504,2.96
122709,2,54,1,,37053.82088,36895.97395,0.94
122710,1,13,,,10060.35028,10441.92611,1.32
122711,1,11,,,8015.012052,8635.862821,4.51
122712,2,11,,,5322.865839,5617.862334,0.72
122713,2,54,1,,5208.170525,5183.868822,2.19
122714,1,4,,,9784.256873,11524.34631,1.87
122715,1,41,1,,9523.970815,10402.6677,1.27
122716,2,10,,,12874.74987,14332.53996,2.28
122717,2,57,1,,40703.93625,46201.2155,2.03
122718,1,24,3,,15210.8044,16694.38797,1.83
122719,1,78,1,,13447.19397,14407.71554,1.92
122720,2,54,2,,9836.849507,10692.06335,0.51
122721,2,64,2,,36514.54479,36545.62002,1.17
122722,2,22,3,2,45241.85307,48632.87222,1.47
122723,2,3,,,2756.433674,3053.167266,0.26
122724,2,49,2,,9423.346349,9685.753979,4.07
122725,2,23,3,2,17707.29861,19125.42827,2.07
122726,1,6,,,5533.427614,6156.880579,1.4
122727,1,6,,,6701.319333,7697.027114,0.94
122728,2,5,,,6370.320942,7190.144638,0.74
122729,1,32,1,,7405.457741,8184.116839,0.49
122730,1,66,2,,7406.268393,8532.891104,1.49
